file_name,class,class_num
87275-1-5-0.wav,자동차 경적,8
89679-1-0-0.wav,자동차 경적,8
89679-1-1-0.wav,자동차 경적,8
94401-1-0-0.wav,자동차 경적,8
94868-1-0-0.wav,자동차 경적,8
94868-1-1-0.wav,자동차 경적,8
94868-1-2-0.wav,자동차 경적,8
9674-1-0-0.wav,자동차 경적,8
9674-1-0-1.wav,자동차 경적,8
9674-1-0-2.wav,자동차 경적,8
99812-1-0-0.wav,자동차 경적,8
99812-1-0-1.wav,자동차 경적,8
99812-1-0-2.wav,자동차 경적,8
99812-1-1-0.wav,자동차 경적,8
99812-1-2-0.wav,자동차 경적,8
99812-1-3-0.wav,자동차 경적,8
99812-1-4-0.wav,자동차 경적,8
99812-1-5-0.wav,자동차 경적,8
99812-1-6-0.wav,자동차 경적,8
100032-3-0-0.wav,개 짖는 소리,1
100652-3-0-0.wav,개 짖는 소리,1
100652-3-0-1.wav,개 짖는 소리,1
100652-3-0-2.wav,개 짖는 소리,1
100652-3-0-3.wav,개 짖는 소리,1
100795-3-0-0.wav,개 짖는 소리,1
100795-3-1-0.wav,개 짖는 소리,1
100795-3-1-1.wav,개 짖는 소리,1
100795-3-1-2.wav,개 짖는 소리,1
101281-3-0-0.wav,개 짖는 소리,1
101281-3-0-14.wav,개 짖는 소리,1
101281-3-0-5.wav,개 짖는 소리,1
101415-3-0-2.wav,개 짖는 소리,1
101415-3-0-3.wav,개 짖는 소리,1
101415-3-0-8.wav,개 짖는 소리,1
102102-3-0-0.wav,개 짖는 소리,1
102103-3-0-0.wav,개 짖는 소리,1
102103-3-1-0.wav,개 짖는 소리,1
102104-3-0-0.wav,개 짖는 소리,1
102105-3-0-0.wav,개 짖는 소리,1
102106-3-0-0.wav,개 짖는 소리,1
102547-3-0-2.wav,개 짖는 소리,1
102547-3-0-7.wav,개 짖는 소리,1
102547-3-0-8.wav,개 짖는 소리,1
102842-3-0-1.wav,개 짖는 소리,1
102842-3-1-0.wav,개 짖는 소리,1
102842-3-1-5.wav,개 짖는 소리,1
102842-3-1-6.wav,개 짖는 소리,1
103076-3-0-0.wav,개 짖는 소리,1
103076-3-1-0.wav,개 짖는 소리,1
103076-3-2-0.wav,개 짖는 소리,1
105088-3-0-10.wav,개 짖는 소리,1
105088-3-0-11.wav,개 짖는 소리,1
105088-3-0-19.wav,개 짖는 소리,1
105088-3-0-8.wav,개 짖는 소리,1
105319-3-0-22.wav,개 짖는 소리,1
105319-3-0-29.wav,개 짖는 소리,1
105319-3-0-39.wav,개 짖는 소리,1
107190-3-0-0.wav,개 짖는 소리,1
108187-3-2-0.wav,개 짖는 소리,1
108187-3-3-0.wav,개 짖는 소리,1
108187-3-4-0.wav,개 짖는 소리,1
108187-3-6-0.wav,개 짖는 소리,1
109233-3-0-3.wav,개 짖는 소리,1
109233-3-0-4.wav,개 짖는 소리,1
109233-3-0-5.wav,개 짖는 소리,1
109233-3-0-6.wav,개 짖는 소리,1
109711-3-1-0.wav,개 짖는 소리,1
109711-3-2-4.wav,개 짖는 소리,1
109711-3-2-6.wav,개 짖는 소리,1
110134-3-0-0.wav,개 짖는 소리,1
110371-3-0-1.wav,개 짖는 소리,1
110371-3-1-0.wav,개 짖는 소리,1
110371-3-1-1.wav,개 짖는 소리,1
110389-3-0-0.wav,개 짖는 소리,1
110688-3-0-11.wav,개 짖는 소리,1
110688-3-0-17.wav,개 짖는 소리,1
110688-3-0-2.wav,개 짖는 소리,1
110688-3-0-32.wav,개 짖는 소리,1
110918-3-0-1.wav,개 짖는 소리,1
110918-3-0-26.wav,개 짖는 소리,1
110918-3-0-40.wav,개 짖는 소리,1
110918-3-0-9.wav,개 짖는 소리,1
112195-3-0-38.wav,개 짖는 소리,1
112195-3-0-48.wav,개 짖는 소리,1
112195-3-0-57.wav,개 짖는 소리,1
112195-3-0-80.wav,개 짖는 소리,1
113785-3-0-0.wav,개 짖는 소리,1
113785-3-1-0.wav,개 짖는 소리,1
114280-3-0-0.wav,개 짖는 소리,1
114280-3-0-1.wav,개 짖는 소리,1
114587-3-0-2.wav,개 짖는 소리,1
114587-3-0-4.wav,개 짖는 소리,1
114587-3-0-5.wav,개 짖는 소리,1
114587-3-0-7.wav,개 짖는 소리,1
115411-3-0-0.wav,개 짖는 소리,1
115411-3-2-0.wav,개 짖는 소리,1
115411-3-3-0.wav,개 짖는 소리,1
115535-3-0-0.wav,개 짖는 소리,1
115536-3-0-0.wav,개 짖는 소리,1
115537-3-0-0.wav,개 짖는 소리,1
116163-3-0-0.wav,개 짖는 소리,1
116163-3-1-0.wav,개 짖는 소리,1
116163-3-2-0.wav,개 짖는 소리,1
116400-3-0-2.wav,개 짖는 소리,1
116400-3-1-0.wav,개 짖는 소리,1
116400-3-1-1.wav,개 짖는 소리,1
116400-3-1-2.wav,개 짖는 소리,1
116483-3-0-1.wav,개 짖는 소리,1
116483-3-0-2.wav,개 짖는 소리,1
116483-3-1-0.wav,개 짖는 소리,1
116483-3-1-2.wav,개 짖는 소리,1
116484-3-0-12.wav,개 짖는 소리,1
116484-3-0-16.wav,개 짖는 소리,1
116484-3-0-6.wav,개 짖는 소리,1
116484-3-0-8.wav,개 짖는 소리,1
116485-3-0-4.wav,개 짖는 소리,1
116485-3-0-6.wav,개 짖는 소리,1
116485-3-2-0.wav,개 짖는 소리,1
116485-3-2-4.wav,개 짖는 소리,1
117048-3-0-17.wav,개 짖는 소리,1
117048-3-0-23.wav,개 짖는 소리,1
117048-3-0-25.wav,개 짖는 소리,1
117048-3-0-35.wav,개 짖는 소리,1
117072-3-0-11.wav,개 짖는 소리,1
117072-3-0-14.wav,개 짖는 소리,1
117072-3-0-19.wav,개 짖는 소리,1
117072-3-0-8.wav,개 짖는 소리,1
11722-3-0-0.wav,개 짖는 소리,1
11722-3-1-0.wav,개 짖는 소리,1
117271-3-0-0.wav,개 짖는 소리,1
117271-3-0-1.wav,개 짖는 소리,1
117271-3-0-2.wav,개 짖는 소리,1
117271-3-0-3.wav,개 짖는 소리,1
118072-3-0-0.wav,개 짖는 소리,1
118101-3-0-0.wav,개 짖는 소리,1
118101-3-0-3.wav,개 짖는 소리,1
118101-3-0-4.wav,개 짖는 소리,1
118101-3-0-6.wav,개 짖는 소리,1
118587-3-0-2.wav,개 짖는 소리,1
118587-3-0-21.wav,개 짖는 소리,1
118587-3-0-6.wav,개 짖는 소리,1
118961-3-0-0.wav,개 짖는 소리,1
118962-3-0-0.wav,개 짖는 소리,1
118963-3-0-0.wav,개 짖는 소리,1
118964-3-0-0.wav,개 짖는 소리,1
119420-3-0-0.wav,개 짖는 소리,1
119420-3-1-0.wav,개 짖는 소리,1
121888-3-0-0.wav,개 짖는 소리,1
122199-3-1-1.wav,개 짖는 소리,1
122199-3-1-2.wav,개 짖는 소리,1
122199-3-1-3.wav,개 짖는 소리,1
122199-3-1-6.wav,개 짖는 소리,1
125523-3-0-1.wav,개 짖는 소리,1
125523-3-0-11.wav,개 짖는 소리,1
125523-3-0-3.wav,개 짖는 소리,1
125554-3-0-0.wav,개 짖는 소리,1
125574-3-0-0.wav,개 짖는 소리,1
125791-3-0-12.wav,개 짖는 소리,1
125791-3-0-13.wav,개 짖는 소리,1
125791-3-0-15.wav,개 짖는 소리,1
125791-3-0-9.wav,개 짖는 소리,1
12647-3-0-0.wav,개 짖는 소리,1
12647-3-1-0.wav,개 짖는 소리,1
12647-3-2-0.wav,개 짖는 소리,1
12647-3-3-0.wav,개 짖는 소리,1
126521-3-0-12.wav,개 짖는 소리,1
126521-3-0-17.wav,개 짖는 소리,1
126521-3-0-18.wav,개 짖는 소리,1
126521-3-0-2.wav,개 짖는 소리,1
128030-3-0-0.wav,개 짖는 소리,1
128030-3-1-0.wav,개 짖는 소리,1
128030-3-2-0.wav,개 짖는 소리,1
128240-3-0-1.wav,개 짖는 소리,1
128240-3-0-20.wav,개 짖는 소리,1
128240-3-0-39.wav,개 짖는 소리,1
128240-3-0-42.wav,개 짖는 소리,1
128470-3-0-0.wav,개 짖는 소리,1
128470-3-0-1.wav,개 짖는 소리,1
128470-3-0-5.wav,개 짖는 소리,1
128470-3-0-8.wav,개 짖는 소리,1
128891-3-0-2.wav,개 짖는 소리,1
128891-3-0-4.wav,개 짖는 소리,1
128891-3-0-5.wav,개 짖는 소리,1
130030-3-0-0.wav,개 짖는 소리,1
131199-3-0-0.wav,개 짖는 소리,1
13577-3-0-0.wav,개 짖는 소리,1
13577-3-0-2.wav,개 짖는 소리,1
13577-3-5-0.wav,개 짖는 소리,1
137803-3-0-0.wav,개 짖는 소리,1
137803-3-0-1.wav,개 짖는 소리,1
137803-3-0-2.wav,개 짖는 소리,1
138015-3-0-1.wav,개 짖는 소리,1
138015-3-0-5.wav,개 짖는 소리,1
138015-3-0-7.wav,개 짖는 소리,1
139948-3-0-0.wav,개 짖는 소리,1
139948-3-1-0.wav,개 짖는 소리,1
139948-3-2-0.wav,개 짖는 소리,1
139948-3-4-0.wav,개 짖는 소리,1
142641-3-0-0.wav,개 짖는 소리,1
14358-3-0-26.wav,개 짖는 소리,1
14358-3-0-7.wav,개 짖는 소리,1
14358-3-0-85.wav,개 짖는 소리,1
14358-3-0-90.wav,개 짖는 소리,1
144028-3-0-0.wav,개 짖는 소리,1
144028-3-1-0.wav,개 짖는 소리,1
144028-3-1-1.wav,개 짖는 소리,1
14468-3-0-2.wav,개 짖는 소리,1
14468-3-0-3.wav,개 짖는 소리,1
14468-3-1-0.wav,개 짖는 소리,1
14468-3-5-0.wav,개 짖는 소리,1
144885-3-0-0.wav,개 짖는 소리,1
146343-3-0-0.wav,개 짖는 소리,1
147672-3-0-0.wav,개 짖는 소리,1
147672-3-1-0.wav,개 짖는 소리,1
147672-3-2-0.wav,개 짖는 소리,1
150341-3-0-0.wav,개 짖는 소리,1
150341-3-1-0.wav,개 짖는 소리,1
152588-3-0-0.wav,개 짖는 소리,1
152588-3-1-0.wav,개 짖는 소리,1
152588-3-2-0.wav,개 짖는 소리,1
152588-3-3-0.wav,개 짖는 소리,1
155294-3-0-0.wav,개 짖는 소리,1
155299-3-0-1.wav,개 짖는 소리,1
155299-3-1-0.wav,개 짖는 소리,1
155299-3-1-1.wav,개 짖는 소리,1
155299-3-1-2.wav,개 짖는 소리,1
155309-3-0-0.wav,개 짖는 소리,1
155310-3-0-0.wav,개 짖는 소리,1
155311-3-0-0.wav,개 짖는 소리,1
155312-3-0-0.wav,개 짖는 소리,1
155313-3-0-0.wav,개 짖는 소리,1
155314-3-0-1.wav,개 짖는 소리,1
155314-3-0-2.wav,개 짖는 소리,1
155314-3-0-5.wav,개 짖는 소리,1
155315-3-0-0.wav,개 짖는 소리,1
155317-3-0-0.wav,개 짖는 소리,1
155320-3-0-0.wav,개 짖는 소리,1
155488-3-0-6.wav,개 짖는 소리,1
